"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-200-HI6-M","1256-203-HI7-M","1256-206-HI8-M","1256-209-HI10-M","1256-216-HI58-M","1256-219-HI59-M","1256-222-HI60-M","1256-225-HI61-M","1256-228-HI62-M","1256-232-HI63-M","1256-235-HI64-M","1256-238-HI65-M","1256-244-HI67-M","1256-247-HI68-M","1256-251-HI69-M","1256-254-HI70-M","1256-256-HIA-M","1256-259-HIB-M","1256-262-HICM","1256-269-HIE-M"
"c3f217047947c995205fa939bcc5311b","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Unclassified  Sphingobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"7081d0b0065d8e74fa9f04c757f86df9","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Unclassified  Sphingobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
"8e9a6f0159e356a8dd59d76b84df2848","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Unclassified  Sphingobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"7798433ec9e924c2f65e08b1d5e8b1a9","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","Lentimicrobiaceae uncultured_bacterium",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"3defb1715b9f54b862716e20522730d3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Schleiferiaceae","Schleiferia","Unclassified  Schleiferia",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4979aa550f742da618d18cdd5ae9cbd0","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"7df5b9149b84800e305892162d029afb","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"7c2197ca697388f2a3a5d86a99de4ac0","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"e84de9cd7657c7310d40a9ccd56f22ec","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
"d5e11cf0d491ded909ce17da6959a0ee","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"54f23434518e6cf1c37ed981772caad1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"e97bf3924b1af34a0a60638f2b65d894","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Vicingus","Unclassified  Vicingus",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2ca16635a56067317b4935ee25b0ef19","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","NS9_marine_group uncultured_marine",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b62d402e2122ffbdda9ef6c0fdc5341","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","NS9_marine_group uncultured_marine",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"72360820288b47230a0093e17aa765c8","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Unclassified  Fluviicola",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"0dfd92b2ccc9ee5d69756fb11936c281","d__Bacteria","Bacteroidota","Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"66c648bc52484de7a0025114fb3bad22","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5bade9ef6d22501a189d805192f8b27c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Unclassified Bacteroidales","Unclassified Bacteroidales","Unclassified Bacteroidales",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"277f5016aa14ff7da18de2db75d884f7","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella","Tannerella uncultured_bacterium",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03beea0bf46708769c7e64bcda04fdc4","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella uncultured_bacterium",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01a26c4629f7a06842b1e23b7f194c8e","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella uncultured_bacterium",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b2e8e888f1abdf4517d5042df0e2f9b5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified  Prevotella",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c8276f06889a4a665336a994e4349c57","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella uncultured_bacterium",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7468e07209bcfdbd6b6097c5c6ee89f8","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified  Prevotella",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a9885c9170b9c49fe778da0ac042292","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified  Prevotella",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15e544167b5ee22d3986e717ca84d814","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella uncultured_bacterium",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6bdef54f9faa0eda404e8c31b1cfd358","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella uncultured_bacterium",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7091163cd5aab9fc45668ce0e82de68","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella uncultured_bacterium",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7cdfda296f28f9cfb339c9f7583d255e","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella uncultured_rumen",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca76c9c23ddaf24f44f320b9188c7aa6","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella uncultured_bacterium",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e3abc11589ca3bfa9b6ec06847f912b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella uncultured_bacterium",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f8ea171a064bde261ce71f39d554bd90","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","Unclassified  Phaeodactylibacter",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5a2562d3e134c404193facd2ab09acc7","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"a51a60e3d3527cd081acf4725c968fee","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","Unclassified  Phaeodactylibacter",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"c027d6defe12aa3c6c39599e959a2956","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7adb68b788dec527cc7057fe912716a2","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"886b4833e8690548d701eba8b4cfd6ba","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"0e1a3f323e5d9197505322124e3d5a2c","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"cf1d101f3c137b00af0fc1dd37985611","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"56fc64d5eb6527c228b39aed3b12ce39","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"06201e07ac75c7e2e1372f88e0915de5","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella","Unclassified  Lewinella",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"07cf3e46a14fad85283e333fb55b0778","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella","Lewinella uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"32453e479c3b69f202156324e897be55","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"c159c5e43a3d7ac50a00a5d5e62513e6","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7bcf2a2557a97347b20047cec7a37cd0","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Unclassified Saprospiraceae","Unclassified Saprospiraceae",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"a36470711d8440fc0e8ca776306b2c77","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"f882e202c72f2426d5b37beacd7dfd89","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter","Unclassified  Portibacter",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"47498b24e656058b8d128be05b09e4a8","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured uncultured_Bacteroidetes",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"bf012f07079133335c711568c6b1a9e8","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured uncultured_Bacteroidetes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"db5088527cb07eabc455707c911f619b","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"371a60dca978036e11caa852a3f18ebd","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"6b3124ab4000b464b71803e5b1de5db7","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"c02b5a0f319656594eff3b91b4754107","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"9edaf87b3631b4b942aa2897c56ddd2f","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Unclassified Saprospiraceae","Unclassified Saprospiraceae",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"59dd22bffb89d5eee7fd6c9ba0615c51","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella","Unclassified  Lewinella",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"029f4749b494cc5cf59d89423098b1a5","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Unclassified Saprospiraceae","Unclassified Saprospiraceae",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"7db125bfd42e72dcd102f50944b6e859","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"64e54b2ecfbf07a41b3533e1290f6ffc","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Unclassified Alteromonadaceae","Unclassified Alteromonadaceae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc3f7e30c6351bbf4a73911601d93573","d__Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus","Unclassified  Candidatus_Nitrosopumilus",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"1fec595320440f6682dff4d963d4f888","d__Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus","Unclassified  Candidatus_Nitrosopumilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"711598c41befbe46803b464c8f3947ba","d__Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopelagicus","Unclassified  Candidatus_Nitrosopelagicus",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"b8be5685ba03dcdfc385416ce43097db","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","Unclassified  Marine_Group_II",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"63a0bc81ee4580b13eb9c63ccc2d7b0c","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","Unclassified  Marine_Group_II",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f709efa5d59176c9b835bdfd8ca7118f","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","Unclassified  Marine_Group_II",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
"ad2d12386d2c2088fe71c824dee46aa7","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","Marine_Group_II uncultured_archaeon",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"bf949c6536262eeb83e1eb79a2c42099","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","Unclassified  Marine_Group_II",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"ac02d5f8551fe555189ba9103e50fdea","d__Archaea","Thermoplasmatota","Thermoplasmata","Thermoplasmata","Thermoplasmata","Marine_Group_III","Unclassified  Marine_Group_III",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"8a0902cb041b8681581284db538e3b6b","d__Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Woesearchaeales","Woesearchaeales","Unclassified  Woesearchaeales",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d2140f4da653391e4cad0e9b57df92d","d__Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","SCGC_AAA011-D5","SCGC_AAA011-D5","Unclassified  SCGC_AAA011-D5",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"35749006945d6f4ac2d2e713a977a074","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophales","Omnitrophales","Omnitrophales uncultured_bacterium",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"1b0838a06389eaf98e0000c911be5716","d__Bacteria","Verrucomicrobiota","Lentisphaeria","P.palmC41","P.palmC41","P.palmC41","Unclassified  P.palmC41",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"097d674ebf2687d95ae96b111b22ff39","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516","Unclassified  Ellin516",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74388b720a3f4b3bbb1615cbe753fb63","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter","Unclassified  Candidatus_Udaeobacter",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5345c50acea65b5d78fd5a2a7a9b789e","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas","Unclassified  Lentimonas",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"98d1872a23dcfc765473634429ec5514","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Bythopirellula","Unclassified  Bythopirellula",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e125284aeba52f2f66b6b229debde38","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Blastopirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"8cd43cbd10c4e354a19378fa991bbe59","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Unclassified  Rhodopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"5716e9eba25ddd8d129e315a65a49841","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Pirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"6c6482063cdbd52730f074c9ecbf18c2","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","Unclassified  Rubripirellula",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"d978e1669047aa6b7f0eb48b7e6efd68","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","Unclassified  Rubripirellula",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"f9326e87a998705309b1e1e2963dc20b","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Unclassified  Rhodopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
"e803a221e396c2064b947a76ec1898b8","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","Unclassified  Pir4_lineage",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"f25fcd3c356441430259aa6381e087d3","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Unclassified  Rhodopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"75b8d98a4e74951bd27de7f08e07f8e5","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"9b02895e3eb2b9ff78d34471b08f50ea","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified  Blastopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"df24b9dd6041011448e3bacfce932c3f","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified  Blastopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"529946ef91ffe1d8d0d6b22cce6cba6b","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified  Blastopirellula",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"c214674c5b879ca7a79b8b9371b5ed09","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified  Blastopirellula",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"fd4dd44d1364089d6f2844a4186d8f3d","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","Unclassified Simkaniaceae","Unclassified Simkaniaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0
"92ea04e5f99479c6e135a2ccfcb54902","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Unclassified Parachlamydiaceae","Unclassified Parachlamydiaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"1a969be3ae4e31a4df5890f3984dbf56","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"61bb45b4bc1fa54523874e80df760370","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella","Unclassified  Gemella",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5faf1dbf741d14e44f5a6e934d55467b","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella","Unclassified  Gemella",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8bf37790645f639c63fb180b5ad297ec","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Unclassified  Bacillus",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"56bce90ea741303f66be02c137abeab8","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Unclassified  Bacillus",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"aa7fcde6760487a6cd5085d373492670","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Listeriaceae","Brochothrix","Unclassified  Brochothrix",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dcd7643368eabcb12d2a9869d686a12f","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Listeriaceae","Brochothrix","Unclassified  Brochothrix",0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
"f19200ee4017a6cf0fbb457741c28973","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Anoxybacillus","Unclassified  Anoxybacillus",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"27b198f2d590230a2eb7f0ad9ae33e06","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","Unclassified  Oceanobacillus",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"bf363e288ea49312d7bf6dfb9fafd2c7","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus Bacillus_coagulans",0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0
"0d0504356af8733ee6d6985cd56a85bf","d__Bacteria","Firmicutes","Bacilli","Thermicanales","Thermicanaceae","Thermicanus","Unclassified  Thermicanus",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1be5721a56605955fa58b6ecb33ee78","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Salinicoccus","Unclassified  Salinicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
"4c5a6f30b61392642e5dcf7489d880b1","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"7f27e5fbd64e86e2e476d392d45a6b6a","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"cf2f0c6c16ec9cb2c26eec24ab47c09d","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,7,14,16,11,8,0,0,0,0,25,0,0,12,9,0,0,7,0,0
"4e4c5cd13eb19d445bd2ee4bd71a7053","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,10,22,38,17,18,0,12,11,0,53,0,0,22,27,0,0,12,16,0
"e53abe97dc99a67118d1511188eeccef","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"5a121b7460f54963f16663670765fc00","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,4,18,16,5,9,0,0,0,0,40,0,0,15,9,0,0,9,3,0
